gene_id	gene_name	category	groupA_samples	groupA_vtypes	groupB_samples	groupB_vtypes	n_groupA_samples	n_groupB_samples
ENSG00000227059	ANHX	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000132703	APCS	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000110245	APOC3	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000267472	ARHGAP27P2	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000147256	ARHGAP36	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000213214	ARHGEF35	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000271147	ARMCX5-GPRASP2	GroupA_exclusive	TK14,TK16	SNV			2	0
ENSG00000231228	ARPP19P1	GroupA_exclusive	TK14,TK16	SNV			2	0
ENSG00000166183	ASPG	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000225308	ASS1P11	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000101200	AVP	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000125888	BANF2	GroupA_exclusive	TK13,TK16	SNV			2	0
ENSG00000131668	BARX1	GroupA_exclusive	TK14,TK16	SNV			2	0
ENSG00000132840	BHMT2	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000163217	BMP10	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000131059	BPIFA3	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000186190	BPIFB3	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000167104	BPIFB6	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000223658	C1GALT1C1L	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000240868	C1QTNF9-AS1	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000205502	C2CD4B	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000291164	C3P1	GroupA_exclusive	TK14,TK16	SNV			2	0
ENSG00000127022	CANX	GroupA_exclusive	TK14,TK16	SNV			2	0
ENSG00000105971	CAV2	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000100307	CBX7	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000267909	CCDC177	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000169515	CCDC8	GroupA_exclusive	TK13,TK16	SNV			2	0
ENSG00000205089	CCNI2	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000177575	CD163	GroupA_exclusive	TK13,TK14	INDEL,SNV			2	0
ENSG00000261410	CDH13-AS1	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000227368	CDK8P2	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000204539	CDSN	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000170956	CEACAM3	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000260788	CEDORA	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000219073	CELA3B	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000159409	CELF3	GroupA_exclusive	TK13,TK16	INDEL,SNV			2	0
ENSG00000134216	CHIA	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000101204	CHRNA4	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000223572	CKMT1A	GroupA_exclusive	TK13,TK16	SNV			2	0
ENSG00000132514	CLEC10A	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000204140	CLPSL1	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000187498	COL4A1	GroupA_exclusive	TK13,TK16	SNV			2	0
ENSG00000232814	COL4A2-AS1	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000187581	COX8C	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000128510	CPA4	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000088882	CPXM1	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000174403	CRMA	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000109943	CRTAM	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000109846	CRYAB	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000204414	CSHL1	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000126545	CSN1S1	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000121552	CSTA	GroupA_exclusive	TK13,TK14	INDEL,SNV			2	0
ENSG00000270946	CT45A9	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000249326	CTD-2194D22.4	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000180871	CXCR2	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000269383	CYCSP7	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000160882	CYP11B1	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000179142	CYP11B2	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000268101	CYP2G2P	GroupA_exclusive	TK13,TK14	INDEL,SNV			2	0
ENSG00000167600	CYP2S1	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000152207	CYSLTR2	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000198719	DLL1	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000167646	DNAAF3	GroupA_exclusive	TK13,TK16	SNV			2	0
ENSG00000119660	DPPA5P4	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000249491	EGFLAM-AS1	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000225037	EIF1AX-AS1	GroupA_exclusive	TK13,TK16	SNV			2	0
ENSG00000135374	ELF5	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000206181	ELOA2	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000232445	EMSLR	GroupA_exclusive	TK13,TK16	INDEL,SNV			2	0
ENSG00000159239	ENSG00000159239	GroupA_exclusive	TK13,TK16	SNV			2	0
ENSG00000179066	ENSG00000179066	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000184188	ENSG00000184188	GroupA_exclusive	TK13,TK14	INDEL,SNV			2	0
ENSG00000197991	ENSG00000197991	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000204876	ENSG00000204876	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000206356	ENSG00000206356	GroupA_exclusive	TK13,TK14	INDEL,SNV			2	0
ENSG00000213956	ENSG00000213956	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000215765	ENSG00000215765	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000219159	ENSG00000219159	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000224988	ENSG00000224988	GroupA_exclusive	TK14,TK16	SNV			2	0
ENSG00000225486	ENSG00000225486	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000225744	ENSG00000225744	GroupA_exclusive	TK13,TK16	SNV			2	0
ENSG00000225916	ENSG00000225916	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000226664	ENSG00000226664	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000228259	ENSG00000228259	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000231401	ENSG00000231401	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000232056	ENSG00000232056	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000233017	ENSG00000233017	GroupA_exclusive	TK13,TK16	SNV			2	0
ENSG00000234210	ENSG00000234210	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000235721	ENSG00000235721	GroupA_exclusive	TK14,TK16	INDEL,SNV			2	0
ENSG00000237689	ENSG00000237689	GroupA_exclusive	TK13,TK16	SNV			2	0
ENSG00000241434	ENSG00000241434	GroupA_exclusive	TK14,TK16	SNV			2	0
ENSG00000243304	ENSG00000243304	GroupA_exclusive	TK13,TK16	SNV			2	0
ENSG00000248586	ENSG00000248586	GroupA_exclusive	TK14,TK16	INDEL			2	0
ENSG00000248596	ENSG00000248596	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000248676	ENSG00000248676	GroupA_exclusive	TK13,TK16	SNV			2	0
ENSG00000249174	ENSG00000249174	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000249237	ENSG00000249237	GroupA_exclusive	TK13,TK14	INDEL,SNV			2	0
ENSG00000250954	ENSG00000250954	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000251487	ENSG00000251487	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000253189	ENSG00000253189	GroupA_exclusive	TK14,TK16	SNV			2	0
ENSG00000253857	ENSG00000253857	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000254423	ENSG00000254423	GroupA_exclusive	TK13,TK16	SNV			2	0
ENSG00000255599	ENSG00000255599	GroupA_exclusive	TK13,TK14	INDEL,SNV			2	0
ENSG00000258088	ENSG00000258088	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000258125	ENSG00000258125	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000258253	ENSG00000258253	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000258459	ENSG00000258459	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000259622	ENSG00000259622	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000260254	ENSG00000260254	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000260832	ENSG00000260832	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000260892	ENSG00000260892	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000261335	ENSG00000261335	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000261720	ENSG00000261720	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000261821	ENSG00000261821	GroupA_exclusive	TK13,TK14	INDEL,SNV			2	0
ENSG00000262768	ENSG00000262768	GroupA_exclusive	TK14,TK16	SNV			2	0
ENSG00000263189	ENSG00000263189	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000264449	ENSG00000264449	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000265579	ENSG00000265579	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000266968	ENSG00000266968	GroupA_exclusive	TK13,TK16	SNV			2	0
ENSG00000268509	ENSG00000268509	GroupA_exclusive	TK13,TK16	SNV			2	0
ENSG00000269758	ENSG00000269758	GroupA_exclusive	TK14,TK16	SNV			2	0
ENSG00000269779	ENSG00000269779	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000270147	ENSG00000270147	GroupA_exclusive	TK13,TK16	SNV			2	0
ENSG00000271715	ENSG00000271715	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000273212	ENSG00000273212	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000273244	ENSG00000273244	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000274820	ENSG00000274820	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000274835	ENSG00000274835	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000274943	ENSG00000274943	GroupA_exclusive	TK13,TK16	SNV			2	0
ENSG00000276530	ENSG00000276530	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000276707	ENSG00000276707	GroupA_exclusive	TK13,TK16	SNV			2	0
ENSG00000277738	ENSG00000277738	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000277930	ENSG00000277930	GroupA_exclusive	TK13,TK14	INDEL,SNV			2	0
ENSG00000278045	ENSG00000278045	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000278791	ENSG00000278791	GroupA_exclusive	TK14,TK16	SNV			2	0
ENSG00000278887	ENSG00000278887	GroupA_exclusive	TK14,TK16	SNV			2	0
ENSG00000279022	ENSG00000279022	GroupA_exclusive	TK14,TK16	INDEL,SNV			2	0
ENSG00000279381	ENSG00000279381	GroupA_exclusive	TK13,TK14	INDEL,SNV			2	0
ENSG00000279444	ENSG00000279444	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000279713	ENSG00000279713	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000284653	ENSG00000284653	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000285269	ENSG00000285269	GroupA_exclusive	TK14,TK16	SNV			2	0
ENSG00000285717	ENSG00000285717	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000285959	ENSG00000285959	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000285981	ENSG00000285981	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000286010	ENSG00000286010	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000286013	ENSG00000286013	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000286049	ENSG00000286049	GroupA_exclusive	TK13,TK14	INDEL,SNV			2	0
ENSG00000286528	ENSG00000286528	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000286984	ENSG00000286984	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000287114	ENSG00000287114	GroupA_exclusive	TK14,TK16	SNV			2	0
ENSG00000287271	ENSG00000287271	GroupA_exclusive	TK13,TK16	INDEL,SNV			2	0
ENSG00000287321	ENSG00000287321	GroupA_exclusive	TK13,TK14	INDEL,SNV			2	0
ENSG00000287495	ENSG00000287495	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000287559	ENSG00000287559	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000287848	ENSG00000287848	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000287924	ENSG00000287924	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000288024	ENSG00000288024	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000288554	ENSG00000288554	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000288840	ENSG00000288840	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000288912	ENSG00000288912	GroupA_exclusive	TK13,TK16	SNV			2	0
ENSG00000288947	ENSG00000288947	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000288993	ENSG00000288993	GroupA_exclusive	TK14,TK16	SNV			2	0
ENSG00000289089	ENSG00000289089	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000289141	ENSG00000289141	GroupA_exclusive	TK13,TK16	SNV			2	0
ENSG00000289258	ENSG00000289258	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000289322	ENSG00000289322	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000289575	ENSG00000289575	GroupA_exclusive	TK13,TK16	SNV			2	0
ENSG00000290057	ENSG00000290057	GroupA_exclusive	TK13,TK16	SNV			2	0
ENSG00000290404	ENSG00000290404	GroupA_exclusive	TK14,TK16	SNV			2	0
ENSG00000290748	ENSG00000290748	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000290768	ENSG00000290768	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000290978	ENSG00000290978	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000290982	ENSG00000290982	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000291204	ENSG00000291204	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000291257	ENSG00000291257	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000172031	EPHX4	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000187682	ERAS	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000134398	ERN2	GroupA_exclusive	TK14,TK16	SNV			2	0
ENSG00000231528	FAM225A	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000269118	FAM90A28P	GroupA_exclusive	TK13,TK16	SNV			2	0
ENSG00000160339	FCN2	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000186895	FGF3	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000112214	FHL5	GroupA_exclusive	TK13,TK14	INDEL,SNV			2	0
ENSG00000268066	FMR1-AS1	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000176678	FOXL1	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000242960	FTH1P23	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000187889	FYB2	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000159248	GJD2	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000112164	GLP1R	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000114349	GNAT1	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000173302	GPR148	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000113262	GRM6	GroupA_exclusive	TK13,TK14	INDEL,SNV			2	0
ENSG00000182793	GSTA5	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000242441	GTF2A1L	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000187721	GTF2IP3	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000164508	H2AC1	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000288859	H2AC19	GroupA_exclusive	TK14,TK16	SNV			2	0
ENSG00000278588	H2BC10	GroupA_exclusive	TK13,TK16	SNV			2	0
ENSG00000234927	HMGN1P18	GroupA_exclusive	TK14,TK16	SNV			2	0
ENSG00000188620	HMX3	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000227538	HNRNPFP1	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000170166	HOXD4	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000169271	HSPB3	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000277282	IGHV1OR21-1	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000211942	IGHV3-13	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000211938	IGHV3-7	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000259490	IGHV3OR15-7	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000283906	IGHV4-80	GroupA_exclusive	TK13,TK16	INDEL,SNV			2	0
ENSG00000230481	IGKV1OR22-5	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000222037	IGLC6	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000136694	IL36A	GroupA_exclusive	TK13,TK16	SNV			2	0
ENSG00000205363	INSYN1	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000143105	KCNA10	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000162975	KCNF1	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000141200	KIF2B	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000125498	KIR2DL1	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000175946	KLHL38	GroupA_exclusive	TK13,TK14	INDEL,SNV			2	0
ENSG00000174562	KLK15	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000186847	KRT14	GroupA_exclusive	TK13,TK14	INDEL,SNV			2	0
ENSG00000235716	KRT18P46	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000171345	KRT19	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000167916	KRT24	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000204897	KRT25	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000173908	KRT28	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000205420	KRT6A	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000185479	KRT6B	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000170486	KRT72	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000170454	KRT75	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000171403	KRT9	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000215455	KRTAP10-1	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000221859	KRTAP10-10	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000243489	KRTAP10-11	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000215454	KRTAP10-4	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000188155	KRTAP10-6	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000221837	KRTAP10-9	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000221864	KRTAP12-2	GroupA_exclusive	TK13,TK14	INDEL,SNV			2	0
ENSG00000182816	KRTAP13-2	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000212899	KRTAP3-3	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000204572	KRTAP5-10	GroupA_exclusive	TK13,TK16	SNV			2	0
ENSG00000241598	KRTAP5-4	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000273769	L1CAM-AS1	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000283071	LBHD2	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000163202	LCE3D	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000104974	LILRA1	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000276210	LINC00226	GroupA_exclusive	TK13,TK14	INDEL,SNV			2	0
ENSG00000235665	LINC00298	GroupA_exclusive	TK14,TK16	SNV			2	0
ENSG00000256124	LINC01152	GroupA_exclusive	TK13,TK16	SNV			2	0
ENSG00000234435	LINC01432	GroupA_exclusive	TK13,TK14	INDEL,SNV			2	0
ENSG00000237560	LINC01497	GroupA_exclusive	TK14,TK16	SNV			2	0
ENSG00000235343	LINC01665	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000230400	LINC01747	GroupA_exclusive	TK13,TK14	INDEL,SNV			2	0
ENSG00000266278	LINC01910	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000241151	LINC02066	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000257771	LINC02395	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000259854	LINC02956	GroupA_exclusive	TK13,TK16	SNV			2	0
ENSG00000265743	LINC02978	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000160886	LY6K	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000216863	LY86-AS1	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000232030	MAGEB6B	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000151224	MAT1A	GroupA_exclusive	TK13,TK14	INDEL,SNV			2	0
ENSG00000242140	MATR3P2	GroupA_exclusive	TK13,TK16	SNV			2	0
ENSG00000139915	MDGA2	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000185156	MFSD6L	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000283710	MIR1204	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000281842	MIR1291	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000253030	MIR2116	GroupA_exclusive	TK13,TK16	SNV			2	0
ENSG00000265395	MIR3944	GroupA_exclusive	TK14,TK16	SNV			2	0
ENSG00000284361	MIR4745	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000284407	MIR5001	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000163563	MNDA	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000197629	MPEG1	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000171495	MROH2B	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000214782	MS4A18	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000149534	MS4A2	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000102854	MSLN	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000263639	MSMB	GroupA_exclusive	TK13,TK16	SNV			2	0
ENSG00000120149	MSX2	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000205358	MT1H	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000205364	MT1M	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000169876	MUC17	GroupA_exclusive	TK13,TK14	INDEL,SNV			2	0
ENSG00000228868	MYLKP1	GroupA_exclusive	TK13,TK16	SNV			2	0
ENSG00000230703	MYOM3-AS1	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000234145	NAP1L4P3	GroupA_exclusive	TK14,TK16	SNV			2	0
ENSG00000156006	NAT2	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000115488	NEU2	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000162992	NEUROD1	GroupA_exclusive	TK13,TK16	SNV			2	0
ENSG00000224435	NF1P6	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000249906	NGFR-AS1	GroupA_exclusive	TK13,TK14	SNV			2	0
ENSG00000179709	NLRP8	GroupA_exclusive	TK13,TK14	SNV			2	0
